	mH1	mH2	mHD	mAD	mHDp	alpha	R11	R12	R13	R21	R22	R23	R31	R32	R33	vs	v	L1	L2	L3	L4	L5	L6	L7	L8	m11sq	m22sq	mssq	S	STU_chisq	T	U	b_AD_WpHDm	b_AD_ZHD	b_H1_ADAD	b_H1_HDHD	b_H1_HDpHDm	b_H1_WW	b_H1_ZZ	b_H1_Zgam	b_H1_bb	b_H1_cc	b_H1_gamgam	b_H1_gg	b_H1_mumu	b_H1_ss	b_H1_tautau	b_H1_tt	b_H2_ADAD	b_H2_H1H1	b_H2_HDHD	b_H2_HDpHDm	b_H2_WW	b_H2_ZZ	b_H2_Zgam	b_H2_bb	b_H2_cc	b_H2_gamgam	b_H2_gg	b_H2_mumu	b_H2_ss	b_H2_tautau	b_H2_tt	b_HD_WpHDm	b_HD_ZAD	b_HDp_WAD	b_HDp_WHD	c_H1VV	c_H1dd_e	c_H1ll_e	c_H1uu_e	c_H2VV	c_H2dd_e	c_H2ll_e	c_H2uu_e	hb_AD_channel	hb_AD_ncombined	hb_AD_obsratio	hb_AD_result	hb_H1_channel	hb_H1_ncombined	hb_H1_obsratio	hb_H1_result	hb_H2_channel	hb_H2_ncombined	hb_H2_obsratio	hb_H2_result	hb_HD_channel	hb_HD_ncombined	hb_HD_obsratio	hb_HD_result	hb_HDp_channel	hb_HDp_ncombined	hb_HDp_obsratio	hb_HDp_result	hb_channel	hb_result	hs_chisqMass	hs_chisqMu	hs_deltaChisq	maxEV	mu_AD_WW	mu_AD_ZZ	mu_AD_bb	mu_AD_bb_VH	mu_AD_gamgam	mu_AD_tautau	mu_H1_WW	mu_H1_ZZ	mu_H1_bb	mu_H1_bb_VH	mu_H1_gamgam	mu_H1_tautau	mu_H2_WW	mu_H2_ZZ	mu_H2_bb	mu_H2_bb_VH	mu_H2_gamgam	mu_H2_tautau	mu_HD_WW	mu_HD_ZZ	mu_HD_bb	mu_HD_bb_VH	mu_HD_gamgam	mu_HD_tautau	valid_BFB	valid_Higgs	valid_STU	valid_Uni	w_AD	w_H1	w_H2	w_HD	w_HDp	x_H1_bbH	x_H1_ggH	x_H2_bbH	x_H2_ggH
890	125.09	927.55599025582353	328.70796572832535	848.46816893110042	1015.4098193858548	-0.8298592296862195	0.6749796322148196	0	-0.73783636132624064	0.73783636132624064	0	0.6749796322148196	0	1	0	936.95429106875281	246.21965079413738	7.8435973628489855	16.848502071285584	64.736104603775217	-20.357691208029546	-10.092506792902814	0.45620692804943414	1.8235538062184196	-2.3450097156243572	-1038189.3361810216	98095.014617915091	-255523.90081267647	0.046518823468800999	3741.7232902170617	1.8479064038196935	0.0015067908339640563	0	1	0	0	0	0.20925421116954634	0.026170361054281773	0.0014237389394374158	0.59103351296326945	0.028934916949180323	0.0018364015529379312	0.077339059754069642	0.0002250225564578098	0.00022319834226855567	0.063559576718550767	0	0	0.060900728491433916	0.40918633227846873	0	0.32142067237331584	0.15842953175316893	4.8616528626436625e-07	1.6370365724795874e-05	8.0090481825013204e-07	7.9116078136094686e-08	8.6708862168585125e-05	8.8855314302226323e-09	6.1665383882532321e-09	2.5127710623538533e-06	0.04995576186640447	0	0	0.025728121825110195	0.9742718781748898	0.6749796322148196	0.6749796322148196	0.6749796322148196	0.6749796322148196	0.73783636132624064	0.73783636132624064	0.73783636132624064	0.73783636132624064	0	0	0	1	545	1	0.36153090498693097	1	390	1	2.6205756523119756	0	0	0	0	1	0	0	0	1	390	0	2.1060000000001093e-25	347.20581488093256	261.43815300243256	146.9875947069275	0	0	0	0	0	0	0.45491967347004908	0.45096148825690258	0.45677803657669697	0.4567780365766968	0.36227514816689493	0.45712637539616324	0.28838994912881855	0.28826250451303709	0.28962479591286527	0.28962479591286516	0.094826296397751531	0.28921203475490126	0	0	0	0	0	0	1	0	0	0	116.370482496037	0.0018556606511014664	416.38909269182221	0	246.48031488637645	0.24768538640199245	19.939357942241703	7.5820109039925027e-05	0.10260262412991519
891	125.09	473.00578326374779	98.458115795742685	514.57713659425724	1160.8707509919432	-0.75240356249597473	0.7300483955684246	0	-0.68339544930294127	0.68339544930294127	0	0.7300483955684246	0	1	0	1285.4440503394685	246.21965079413738	1.8611442393518214	11.927047663382117	-581.18111491923628	-39.930613643726531	-4.2078242773864307	0.076588191049027615	0.32801425314122229	22.386492207480664	-327414.97891701869	469072.84938522748	-73218.664151788675	-0.019459642035017349	143155.83698834936	10.936643638822295	0.025406216990234411	0	1	0	0	0	0.20785334726749785	0.025995162123280024	0.0025856929408173759	0.58707680638812509	0.028741210545680341	0.007347177725603604	0.076821309136663574	0.0002235161304952135	0.00022170412860884702	0.063134073613228037	0	0	2.6048135044001171e-05	0.99979175983603541	0	9.8533761252884839e-05	4.6810852824232201e-05	2.1928019151338321e-09	2.4510263307284135e-08	1.1992934712654327e-09	4.7980549072834276e-10	1.2679270324788321e-07	1.1934303415340511e-11	9.2399766145987212e-12	3.3747334568201549e-09	3.6688844068262243e-05	0	0	0.3437278550175874	0.65627214498241271	0.7300483955684246	0.7300483955684246	0.7300483955684246	0.7300483955684246	0.68339544930294127	0.68339544930294127	0.68339544930294127	0.68339544930294127	0	0	0	1	877	1	1.3431675089418162	0	282	1	0.5553752015188792	1	0	0	0	1	0	0	0	1	877	0	2.1060000000000831e-25	299.30960110094958	213.54193922244957	1223.2714280611162	0	0	0	0	0	0	0.52861502175815089	0.52401562479954034	0.53077443299346172	0.53077443299346172	1.6955609365877911	0.53117920144681718	8.4951461377021095e-05	8.4736595757087702e-05	8.5491846109706629e-05	8.5491846109706589e-05	0.0004259857066443261	8.5520567138692449e-05	0	0	0	0	0	0	0	0	0	0	35.912282735846844	0.0021854340656448945	135623.8142802428	0	754.31161008160529	0.28974926925608796	23.325616731474764	0.001701303956444354	2.6260835808766094
892	125.09	761.99721867718006	403.05492581519553	343.96483408822837	925.61391136892303	-1.0904207040467475	0.46211231842735989	0	-0.88682140544626586	0.88682140544626586	0	0.46211231842735989	0	1	0	1274.3020286358565	246.21965079413738	7.5875235555892475	5.7461596189971251	-192.16304179007437	-23.63345199448155	0.7281172696394772	0.083936768875097448	0.73795710827186911	8.1131778602291007	-829157.67958711344	94344.093799536015	-90519.177762670239	0.047865462334376517	31785.662299347718	5.2220328009899015	0.013249156241852056	0	0	0	0	0	0.2084093079835391	0.026064693305421955	0.0021644472087796649	0.588647104129016	0.028818086786572935	0.0051202177039719257	0.077026788772167731	0.00022411398561561702	0.0002222971370338307	0.063302942987881111	0	0.98211109150793896	0.00049708765435280198	0	0	0.01015249424789501	0.0049725909771746049	5.0026081486802253e-08	8.078075094854106e-07	3.9522855439026963e-08	4.0444601704134344e-08	4.5983705858538094e-06	4.2523298657789841e-10	3.0436195300311093e-10	1.2025187896597452e-07	0.0022610784595308007	0	1	0.54769871759461231	0.45230128240538769	0.46211231842735989	0.46211231842735989	0.46211231842735989	0.46211231842735989	0.88682140544626586	0.88682140544626586	0.88682140544626586	0.88682140544626586	0	0	0	1	877	1	0.37505058627190441	1	282	1	0.45479826354065639	1	0	0	0	1	0	0	0	1	282	1	2.1060000000002374e-25	486.58928538699911	400.8216235084991	428.03245944480227	0	0	0	0	0	0	0.21236912545210818	0.21052133477363191	0.2132366609111066	0.2132366609111066	0.47344885808620113	0.21339927513679352	0.013673889529640972	0.013664252060851886	0.013703568237534434	0.013703568237534429	0.12745726641557131	0.013719568500398011	0	0	0	0	0	0	0	0	0	0	0	0.00087331196243116329	10325.741951753274	0.00082397296412717389	293.79617975393091	0.11609516651754302	9.3459816672447111	0.00030336609088697656	0.45358311031300047
893	125.09	166.41632410883037	127.62511594344282	881.52975469809303	810.97207005850055	-0.55848007429746738	0.84806149560437238	0	-0.52989782003068764	0.52989782003068764	0	0.84806149560437238	0	1	0	170.82772335252599	246.21965079413738	0.31390434179559179	8.2413321163537709	-0.25496033974428839	-8.6099154737058576	-12.549569097419829	0.83310380143220586	0.12871026151284912	23.767352094407457	-11393.105256965766	318613.31679715938	-16057.336771678263	-0.0099795236360330115	751.85699347192576	-0.750309979285946	-0.0022625315733538444	4.0004500558655532e-05	0.99995999549944126	0	0	0	0.20909592959507953	0.026150565581928385	0.0015781419387739103	0.5905864504431334	0.028913030344432031	0.0024359406291992545	0.077280559864976658	0.00022485234757968199	0.00022302951324076596	0.063511499741656346	0	0	0	0	0	0.96088516936045354	0.022573993789752285	0.00050318939845676479	0.011267545749180766	0.00055146623172599117	0.0001917171484407236	0.0027383955175496666	4.5283424152039441e-06	4.2530209394683309e-06	0.0012797414410856392	0	0	0	0	1	0.84806149560437238	0.84806149560437238	0.84806149560437238	0.84806149560437238	0.52989782003068764	0.52989782003068764	0.52989782003068764	0.52989782003068764	0	0	0	1	545	1	0.57066719007381994	1	342	1	1.3646368201908328	0	0	0	0	1	0	0	0	1	342	0	2.1060000000001345e-25	134.51136439350029	48.743702515000294	55.123498579415497	0	0	0	0	0	0	0.71759506851929045	0.71135138561242894	0.72052646999216241	0.72052646999216219	0.75859669343621805	0.72107594330272806	0.28657373224007476	0.20356896427945254	0.16764413692975827	0.1676441369297583	0.17898650956328521	0.16821148066711189	0	0	0	0	0	0	0	0	0	0	203.83718012038381	0.0029315718430283672	0.075607072882736506	0	157.24057509444523	0.39099728212546847	31.476361508426344	0.059651329803293865	7.2861172549126909
894	125.09	250.81423124755827	79.781005523834096	193.33355978270637	1133.0107350130052	-0.23344837923866812	0.97287445452110166	0	-0.23133373238736493	0.23133373238736493	0	0.97287445452110166	0	1	0	454.72798746546755	246.21965079413738	0.29982549059016389	8.0578354305439461	125.75551946533417	-41.628380345032795	-0.51155972768678415	0.29199801143436954	0.094998680248495518	-26.001452418473967	-18910.124551459674	160062.91567058806	-33068.921148346359	-0.10770375776339502	293771.41953832674	15.566143006952203	0.067910996561529546	0	1	0	0	0	0.20931091377425884	0.026177452560969979	0.0013654280203291324	0.59119366811364882	0.028942757580673412	0.0016246211513558189	0.077360016685400004	0.00022508353188573026	0.00022325882338051703	0.063576799758097852	0	0	1.8125502992815571e-05	0.99982958447755077	0	0.00010673642010580866	4.5236911939523088e-05	1.5361747652645097e-08	1.6263991221016259e-07	7.9588089041905903e-09	4.0458275933639964e-09	1.0655174924031945e-07	7.0733004535236999e-11	6.1357260994660405e-11	1.9997275277632961e-08	0	0	0	0.48128249588988209	0.51871750411011797	0.97287445452110166	0.97287445452110166	0.97287445452110166	0.97287445452110166	0.23133373238736493	0.23133373238736493	0.23133373238736493	0.23133373238736493	0	0	0	1	545	1	0.75109004271642188	1	282	1	0.11796847695638607	1	0	0	0	1	0	0	0	1	545	1	2.1060000000001607e-25	112.31372076037675	26.54605888187676	224.32933704286549	0	0	0	0	0	0	0.94533263182941552	0.9371074398603142	0.94919434937858582	0.94919434937858571	0.66581758072238351	0.94991820475828992	8.1512442047665367e-06	8.1443680173087222e-06	8.2155935607716615e-06	8.2155935607716598e-06	8.963242036751649e-06	8.1880855504750058e-06	0	0	0	0	0	0	0	0	0	0	0.24060433195604056	0.0038540128266015415	1390.369011698139	0	892.70970438825179	0.51455600105110633	41.423179765780375	0.0026005986270445378	0.67537504066835519
895	125.09	210.31876804213385	401.32924457816011	1067.7258479975537	929.98298180259405	-1.1228559785914707	0.43311000533283794	0	-0.90134106934089553	0.90134106934089553	0	0.43311000533283794	0	1	0	1445.6729012599981	246.21965079413738	0.64119055309604256	10.096108911006157	-697.654599927616	-7.0703388195888301	-16.148248938897762	0.01005271853654436	0.031351277888559209	20.954195653513793	-52197.422653456073	115393.61098463547	-11455.262531306369	0.024630881456116364	2206.1684394228873	-1.2869759295563843	-0.0035441630285701553	0.023972892349208467	0.97602710765079148	0	0	0	0.20561480338996085	0.025715198813659801	0.0040830793420864996	0.58075409276401979	0.02843167277904898	0.016512639625103125	0.075993957191203054	0.00022110890120577179	0.00021931641426002158	0.062454130779452166	0	0	0	0	0	0.72143436672797434	0.27491907280459399	0.00024359320873364003	0.0020594989316846408	0.00010078660074738292	0.00013441394055975739	0.00086176387337488899	8.6621392923505396e-07	7.7712798214539914e-07	0.00024486057042012895	0	0	0	0	1	0.43311000533283794	0.43311000533283794	0.43311000533283794	0.43311000533283794	0.90134106934089553	0.90134106934089553	0.90134106934089553	0.90134106934089553	0	0	0	1	877	1	1.0624763374293806	0	1169	1	15.003429067016679	0	0	0	0	1	0	0	0	1	1169	0	2.1060000000002627e-25	467.78751795086168	382.01985607236168	1418.7130574656985	0	0	0	0	0	0	0.18404752763668561	0.18244615876896692	0.18479936835753386	0.18479936835753383	1.3412276293173533	0.18494029631084402	0.81210194983169803	0.81133023215094202	0.81664101026166702	0.81664101026166691	2.4334980251344915	0.81620119530130897	0	0	0	0	0	0	0	0	0	0	250.46039142184233	0.00077755923488961106	1.4452835912606039	0	136.58630319230309	0.10198011109360391	8.2096807067362185	0.075736299100403748	13.806340799199225
896	125.09	226.82887655153147	1304.8303595232658	269.54546723351376	986.21558149879343	-0.403800682972977	0.91957428946017561	0	-0.39291618210989127	0.39291618210989127	0	0.91957428946017561	0	1	0	819.90518318359284	246.21965079413738	0.34928369639181728	16.33878394730457	1.6094952645036522	-2.8042523393871144	26.885794037365649	0.068314179164031333	0.064081090383712735	2.4299971803138334	-32126.588323605036	107057.92785533506	-24904.345671402712	0.002018593763395104	16239.546401900479	-3.625463998200245	-0.005668916337688016	0	0	0	0	0	0.20912262468254572	0.026153904200890751	0.0015528404873325242	0.59066185007899186	0.028916721644762226	0.0023340854629464564	0.077290426203881588	0.00022488105427472495	0.00022305798721620411	0.063519608197158073	0	0	0	0	0	0.70925306743762573	0.28802582171254665	0.00012718386872319123	0.0015291585193410548	7.4831401862878629e-05	3.3130257343312759e-05	0.00077110790614823798	6.525362556827235e-07	5.7695666557984919e-07	0.00018446940348772997	0	0.14179353785795504	0.85820646214204488	1	0	0.91957428946017561	0.91957428946017561	0.91957428946017561	0.91957428946017561	0.39291618210989127	0.39291618210989127	0.39291618210989127	0.39291618210989127	0	0	0	1	545	1	0.67097686302474602	1	1169	1	3.6266544984877478	0	0	0	0	1	0	0	0	1	1169	0	2.1060000000000583e-25	98.589757028124652	12.822095149624658	84.656391526367514	0	0	0	0	0	0	0.84382781621289893	0.83648580183242949	0.84727488296657827	0.84727488296657816	0.85463357340818669	0.84792101458601421	0.15445943399223841	0.15434480909602888	0.15474116822687045	0.15474116822687048	0.149361496614035	0.15434633890594213	0	0	0	0	0	0	0	0	0	0	0	0.0034463870434089856	0.39320180635351548	732.95686631976116	243.18279900755857	0.45971924856704582	37.008669680816404	0.010920153841521172	2.3004647708818986
897	125.09	425.53781163487776	548.45656764564319	1354.1715284631264	1402.6330898993751	-1.2521214557690572	0.31330842544426607	0	-0.94965142581140516	0.94965142581140516	0	0.31330842544426607	0	1	0	1059.4979118376366	246.21965079413738	2.7190990659613319	19.531144959183571	-377.51324705293536	-29.694025092022738	-25.286569306042527	0.028406183692681147	0.18868643148307659	23.456506618191881	-188325.1287228897	245198.60149593986	-21662.953522130974	0.061963488755456361	309.17022337917814	0.60413694451109279	-0.0023529734092010255	0	1	0	0	0	0.20833298750236251	0.026055148290594941	0.0022241401217448862	0.58843153875592857	0.028807533465939512	0.005424061874730937	0.076998581195263163	0.00022403191400669474	0.00022221573076351215	0.063279761148665403	0	0	0.010810887909414051	0	0	0.54898212010845826	0.25784647578213893	1.5757123631582214e-05	0.00017899764263767197	8.7585420140875767e-06	1.7003491671360669e-06	0.00080463918301081018	8.5596086443869605e-08	6.7487448632626672e-08	2.4204029860780577e-05	0.18132630624613175	0	0	7.8680984613046209e-07	0.99999921319015395	0.31330842544426607	0.31330842544426607	0.31330842544426607	0.31330842544426607	0.94965142581140516	0.94965142581140516	0.94965142581140516	0.94965142581140516	0	0	0	1	877	1	0.18263125931393467	1	390	1	21.144489842805083	0	0	0	0	1	0	0	0	1	390	0	2.1060000000002117e-25	688.5104644149759	602.74280253647589	818.84245558722978	0	0	0	0	0	0	0.097584617839444623	0.096735549280997049	0.097983254487066032	0.097983254487066046	0.23054639650753861	0.098057976493078639	0.89097185112173405	0.89130872633662872	0.89284342570993402	0.89284342570993425	1.031055249077881	0.89408349146080313	0	0	0	0	0	0	0	0	0	0	465.35131921714617	0.00040158504913709726	32.849977724938825	0	541.78906118245879	0.053365821065692008	4.2960960417077558	0.0052075241452529111	7.2899876518974658
898	125.09	135.51666877475321	109.77376302005872	812.01134263469044	763.53602153363977	-1.4682037849219731	0.10241266821570338	0	-0.99474199940936459	0.99474199940936459	0	0.10241266821570338	0	1	0	1329.6378594327957	246.21965079413738	0.30245831218804287	2.7006442246338014	419.20462365157346	-8.1578395168246232	-10.677469290467812	0.0088668369537579454	0.00084554972937842291	-14.0484954803105	-9915.573224883432	294458.63224876404	-7863.6341927852427	-0.011121555898305026	340.3087904808387	-0.49246541495866553	-0.0017783130838628606	5.143212127489451e-06	0.99999485678787259	0	0	0	0.20790963528009729	0.026002201779039023	3.3495683509904129e-05	0.58723579053300046	0.028748993848872639	0.0096312584873970413	0.076842112837318108	0.00022357666008944371	0.00022176416750140538	0.06315117072317461	0	0	0	0	0	0.40223150926401857	0.055871180676019913	0.00089023915539324203	0.41167896212075022	0.020152243033669841	1.2000477692418265e-06	0.06389122771658777	0.00015917650590649817	0.00015544246257539541	0.044968819017309411	0	0	0	0	1	0.10241266821570338	0.10241266821570338	0.10241266821570338	0.10241266821570338	0.99474199940936459	0.99474199940936459	0.99474199940936459	0.99474199940936459	0	0	0	1	1288	2	0.53125810635538262	1	1169	1	10.243479165227781	0	0	0	0	1	0	0	0	1	1169	0	2.1561794136475218e-21	856.61571722156543	770.84805534306543	834.88255921349821	0	0	0	0	0	0	0.010405456905575122	0.010314920645963583	0.010447963568506699	0.010447963568506698	0.043740118627990543	0.01045593118297993	0.98926111230361624	0.98939668123852342	0.99697623271019453	0.99697623271019464	0.00055479339387214089	0.9975155607623214	0	0	0	0	0	0	0	0	0	0	159.68733163471208	4.2995615983919075e-05	0.0061724221274779365	0	132.40493301604832	0.0057019894584496621	0.45902590559134482	0.41630502643730638	37.418228465638514
899	125.09	253.83777409197006	1283.9836332585469	58.769734280179243	1091.1180370996185	0.54967253972165708	0.8526956356537172	0	0.52240803299442407	-0.52240803299442407	0	0.8526956356537172	0	1	0	744.57549422960619	246.21965079413738	0.47772625563988363	18.195749791502479	-171.90809972955924	-12.025070755140796	27.137056760456332	0.092207914332254171	-0.11854100505408334	22.439620126117724	18378.265873612287	181246.47844809931	-21966.473907986241	0.0017049030957410622	9925.183930783609	-2.8237519217952474	-0.0046289424303925597	0	0	0.99999991390980814	0	0	1.7984907327836954e-08	2.2492809853940466e-09	1.5062975594727472e-10	5.0797940451854103e-08	2.4868880629027053e-09	2.7211524181106214e-10	6.647110300552059e-09	1.9340159521509532e-11	1.9183372602113783e-11	5.462796140114387e-09	0	0.99997937054513231	1.5443308702269844e-06	0	0	1.3361584278639056e-05	5.6846473773217819e-06	2.054664558697904e-09	1.9564076126544939e-08	9.5736864913151491e-10	6.4837163473045818e-10	1.3241049663585432e-08	8.5276205669619345e-12	7.3806071561621203e-12	2.4109026470972202e-09	0	0.031829715858668499	0.96817028414133144	1	0	0.8526956356537172	0.8526956356537172	0.8526956356537172	0.8526956356537172	-0.52240803299442407	-0.52240803299442407	-0.52240803299442407	-0.52240803299442407	0	0	0	1	277	1	3.8267883393031181	0	282	1	0.59771085247038758	1	0	0	0	1	0	0	0	1	277	0	6.9826908739868548e-16	917.71721437018925	831.94955249168925	385.55198382506188	0	0	0	0	0	0	6.2398688329391851e-08	6.1855767062476379e-08	6.2653589198835549e-08	6.2653589198835549e-08	8.5670342656676581e-08	6.270136881070222e-08	5.2104293069130002e-06	5.2033910885031552e-06	5.2339851315235889e-06	5.2339851315235881e-06	7.6110684589147121e-06	5.2277300392649783e-06	0	0	0	0	0	0	0	0	0	0	0	34456.511468215082	59520.992909716988	702.18920397614625	415.68683481053347	0.39528208160760475	31.821299705330638	0.012674493264548732	3.3797992866901021
900	64.998598180453598	125.09	284.09214383673333	421.35086881828289	571.50373953377584	-0.20390629624575873	0.97928304107175201	0	-0.2024962356915832	0.2024962356915832	0	0.97928304107175201	0	1	0	474.27303360805007	246.21965079413738	0.077414770268468866	10.640054404743823	17.163027602851699	-6.5153633730523177	-1.597189602993967	0.067482294283231659	0.019397352054919867	-4.080568232640104	-4528.1718466676766	265300.95730699517	-8177.5355741304502	-0.085464490949278965	837.70606731843804	0.81160301485866382	0.0062939125832142733	0	1	0	0	0	0.00012265148806658413	3.6737288707790338e-05	0	0.84693086947490448	0.041594376996348249	0.00046739542703363247	0.030832603957542896	0.00028206725272005126	0.00032087216318207499	0.079412425951494267	0	0	0	0	0	0.20900174623066264	0.026138786547048657	0.0016654731930243871	0.59032043178371019	0.028900007008786047	0.0027972326685596683	0.07724575027711815	0.00022475106703044749	0.00022292905375328602	0.063482892170306615	0	0	0	0.13215092770929479	0.86784907229070529	0.97928304107175201	0.97928304107175201	0.97928304107175201	0.97928304107175201	0.2024962356915832	0.2024962356915832	0.2024962356915832	0.2024962356915832	0	0	0	1	1	1	38.119038573419338	0	546	1	0.032534413634877565	1	0	0	0	1	0	0	0	1	1	0	4.6303548967076285e-25	843.09230851528753	757.32464663678752	48.340430176320638	0	0	0	0	0	0	0.9486821514872622	0.99816498402595888	0.95891573352914816	0.95891573352914816	0.77284584531097289	0.95914874228206781	0.04089432077142531	0.040538505656760274	0.041061375531693964	0.04106137553169395	0.049665184782563078	0.041092688926675863	0	0	0	0	0	0	0	0	0	0	1.6228364708782084	0.0016191364397600786	0.00016721507322666718	0	26.309063583330325	3.3637611044631472	136.96004000521202	0.022292201307324584	1.7945837969860854
901	125.09	980.55403881063967	1029.3776474476781	352.14981808798848	1217.5322793079508	-1.4863557285390026	0.084340287426231786	0	-0.99643701051138223	0.99643701051138223	0	0.084340287426231786	0	1	0	1344.0719279251368	246.21965079413738	15.748818451498183	10.270510998897194	-744.36931884212413	-29.380087851915523	15.43294816766366	0.012385919779197585	0.24019103399037281	26.516960527633096	-694335.17772322253	93917.281043230905	-18468.448393957016	0.10876404260077527	6904.5819890302882	2.5299055313365342	-0.00031062758422859693	0	0	0	0	0	0.20282626106362719	0.025366449992370033	0.0057464247009587997	0.57287792168020635	0.028046083212316848	0.028131948273747334	0.074963329227265285	0.00021811022834965422	0.00021634205106271854	0.061607129570095745	0	0.99815725416781442	3.1222121072065269e-07	0	0	0.0011278757371928523	0.00055670781828738472	1.4641400995664989e-08	5.0718958310611328e-08	2.4813472944046024e-09	1.9716113904754817e-08	2.615772177878307e-07	2.7764553009850197e-11	1.9104045720738487e-11	7.8516548950218953e-09	0.00015749302193276838	0	1	0.97787649665716325	0.0221235033428368	0.084340287426231786	0.084340287426231786	0.084340287426231786	0.084340287426231786	0.99643701051138223	0.99643701051138223	0.99643701051138223	0.99643701051138223	0	0	0	1	877	1	0.06863984502486889	1	282	1	0.31157847567844715	1	0	0	0	1	0	0	0	1	282	1	3.2279355096478727e-25	859.02771911628042	773.26005723778042	1557.3904322962253	0	0	0	0	0	0	0.006884517595729142	0.0068246164805735744	0.0069126410958833132	0.0069126410958833115	0.086648194765593489	0.006917912674299781	0.001829659258888484	0.0018252546952053329	0.0018360225477483409	0.0018360225477483405	0.038679098578922759	0.0018355008269069647	0	0	0	0	0	0	0	0	0	0	0	2.9890790321095091e-05	256923.04489642917	238.17226213076049	458.21318151977113	0.00386713382232987	0.31131495730974756	0.00010250993139616055	0.13434323694641676
902	83.108093739641163	125.09	671.8559100565667	1375.6328214013297	1316.0982691885663	-0.22974676814477424	0.97372409495714562	0	-0.22773095288055964	0.22773095288055964	0	0.97372409495714562	0	1	0	47.088811863690786	246.21965079413738	0.12140799521578421	12.655497694577452	41.452024799596742	-18.482302934487954	-23.769011082110353	6.8523996676469627	0.16716926768920057	14.169990056164764	-3865.4631254921496	459908.50748532434	-12664.350027889608	-0.047571574196439044	531.50681403481826	-0.65487810104503652	0.00074589591720231345	7.5883608100574923e-06	0.99999241163918995	0	0	0	0.00083623536919964759	0.00021661572315776761	0	0.82787566553231817	0.040579813836076617	0.00094328095924233412	0.047059084833798136	0.00029034741585622889	0.00031306825856789307	0.081885888071783389	0	0	0	0	0	0.20918196095540323	0.02616132508707324	0.0014956037813560726	0.59082944396203541	0.028924926450379328	0.002108685905876392	0.077312356522638237	0.0002249448618307806	0.00022312127749678757	0.063537631195910646	0	0	0	0	1	0.97372409495714562	0.97372409495714562	0.97372409495714562	0.97372409495714562	0.22773095288055964	0.22773095288055964	0.22773095288055964	0.22773095288055964	0	0	0	1	1	1	14.42547390961346	0	546	1	0.041152020870427353	1	0	0	0	1	0	0	0	1	1	0	2.386483877412127e-25	832.85344639497202	747.08578451647202	87.969445676717726	0	0	0	0	0	0	0.90571542108149883	0.93069608808045523	0.9488324398757646	0.94883243987576438	0.87211084940792216	0.9490087305450865	0.051766348594644927	0.051315937659494631	0.051977815976700217	0.05197781597670019	0.04735279052895295	0.052017454246507257	0	0	0	0	0	0	1	0	0	0	366.63726964802328	0.0019884538752509375	0.00021130575539751075	0	294.65001462827115	1.7398389895738153	86.763057864957418	0.028194420609302804	2.2697287582021142
903	125.09	967.45771651233008	215.84507024738684	95.147831206152915	837.92389426009822	-0.67489694336623163	0.78077134680043037	0	-0.62481685637908502	0.62481685637908502	0	0.78077134680043037	0	1	0	1047.308340618715	246.21965079413738	6.1846601011225095	16.681615820942909	-426.32417178834027	-22.245119273745892	0.61915928466777859	0.52576002594101412	1.7410909541910751	24.011797123645117	-1142331.7276830168	456152.57824533636	-341117.24398949463	-0.034989657660176643	66538.418140044203	7.4379901178658878	0.045548846061581563	0	0	0	0	0	0.20714250796485617	0.025906261063187927	0.0030876588009447832	0.58506905778490925	0.028642918252917423	0.010231150254422302	0.076558587335294415	0.00022275172591660497	0.00022094592090978949	0.062918160896641373	0	0.52239268033763164	0.00066473041483598727	0.47315334058463759	0	0.002314635055945603	0.0011421114511950513	2.8319402300099951e-08	1.0726389350035665e-07	5.2477371712305812e-09	3.8089899476943444e-08	5.5690281763355096e-07	5.8597928029063885e-11	4.0403162540896873e-11	1.6571146025197248e-08	0.0003317496618570505	0	1	0.5429455754935425	0.45705442450645761	0.78077134680043037	0.78077134680043037	0.78077134680043037	0.78077134680043037	0.62481685637908502	0.62481685637908502	0.62481685637908502	0.62481685637908502	0	0	0	1	877	1	2.1393336745132387	0	282	1	0.12606996974515602	1	0	0	0	1	0	0	0	1	877	0	2.1060000000001851e-25	663.43399981296193	577.66633793446192	909.61316409031156	0	0	0	0	0	0	0.6025542305497481	0.59731150005342037	0.6050156860925846	0.6050156860925846	2.7006092573585314	0.60547707090747549	0.0014795427983326985	0.0014761781359893113	0.0014856044975972346	0.0014856044975972346	0.03009779232260407	0.001483833299493883	0	0	0	0	0	0	0	0	0	0	0	0.0025082448733437235	47225.625668228167	0.42475301392040116	332.2876175175478	0.33141089500048693	26.679492711969839	4.3355067235363362e-05	0.05726807034367272
